X_i,Y_i,theta_i,l_i
0.999465,-0.000215,0.38211668167860724,0.0011531695452100844
0.997325,-0.000785,0.21767917384479699,0.0032875826985795478
0.993055,-0.001645,0.18727298441995985,0.0054248502283473785
0.986675,-0.00279,0.17059999716141697,0.007539449582031881
0.978215,-0.004205,0.1619002703074842,0.009615747500844641
0.967705,-0.00588,0.1548644527935886,0.011669657235754543
0.95519,-0.00778,0.14707835538840178,0.013647344063956247
0.940725,-0.00985,0.1378117391568029,0.015577692383661908
0.92437,-0.01202,0.1266335437222763,0.017419483344806717
0.906205,-0.014204999999999999,0.11342187257967713,0.019173194830283253
0.8863000000000001,-0.016335,0.10033630464051532,0.020864939491884466
0.864735,-0.018365,0.08783776922924567,0.02245657587434024
0.84161,-0.020295,0.07898108948151422,0.02395467595272373
0.817025,-0.022144999999999998,0.07144796552901976,0.02535468792945403
0.791085,-0.02391,0.06459597670300508,0.026645571864758317
0.763895,-0.025595,0.05930425330535468,0.027838940353397054
0.7355700000000001,-0.027215,0.055037914570704886,0.02890376619058492
0.70624,-0.028784999999999998,0.05196659317296226,0.02984028317560011
0.6760299999999999,-0.030295,0.04797100687123761,0.03065526545309955
0.645065,-0.031705,0.04309052505729453,0.03133909060582321
0.61348,-0.033,0.038900642062441364,0.03188412143998953
0.581405,-0.034144999999999995,0.03250635310924418,0.03230706733827759
0.54898,-0.03511,0.027020449187264726,0.03257188972104631
0.51635,-0.035894999999999996,0.02109778654876243,0.03270727900636182
0.48365,-0.036475,0.01437209904958706,0.03270337750141414
0.45102,-0.036864999999999995,0.009520596855888656,0.03256147570365936
0.418595,-0.037025,0.00030969339362970125,0.03229000154846702
0.38652,-0.036915,6.2759663490933075,0.03186083018378523
0.354935,-0.03657,6.268494572351158,0.0313133789297801
0.32397,-0.036004999999999995,6.261307674835443,0.030627329299173348
0.29376,-0.035255,6.255340157020177,0.02981155648402142
0.26443,-0.034295000000000006,6.245434712523356,0.028880576517791325
0.236105,-0.03307,6.234285852837977,0.027823258256358126
0.208915,-0.03161,6.224583808852506,0.026635722254145844
0.182975,-0.02998,6.216066034681181,0.025347072809300857
0.15839,-0.02821,6.206285325735025,0.023950782868207055
0.135265,-0.02633,6.1975659031191,0.02245224487662648
0.1137,-0.02433,6.183325887807869,0.020863940183963335
0.09379499999999999,-0.022175,6.166655283878564,0.01918007820630562
0.07563,-0.01992,6.15199865119643,0.017429767640447767
0.059274999999999994,-0.017635,6.135848596346806,0.015599006378612702
0.04481,-0.01534,6.114435204759285,0.013694524453225828
0.032295,-0.013025,6.083789083110071,0.011763069327348193
0.021785,-0.01067,6.037462965459033,0.009783889819494088
0.013325,-0.008230000000000001,5.95861104104615,0.007839317572340082
0.006945,-0.00579,5.863221546409786,0.005837233933979347
0.002675,-0.00341,5.6451896482677775,0.003996060560101661
0.000535,-0.0008200000000000001,5.077407128919302,0.0029974822768450197
0.000535,0.00243,4.43087963197385,0.003851610052951882
0.002675,0.00681,4.1470676718246935,0.00599230339685834
0.006945,0.012240000000000001,3.9691939550913555,0.007877112415092221
0.013325,0.018085,3.811886252378987,0.009481402849789685
0.021785,0.023915,3.6878799061579555,0.011106439573508696
0.032295,0.029644999999999998,3.600022918626647,0.012857565866057224
0.04481,0.035425,3.551747079721743,0.014720968038821365
0.059274999999999994,0.041365,3.513015507969474,0.016559136450914336
0.07563,0.04738,3.4768232072040144,0.018298601039423754
0.09379499999999999,0.053364999999999996,3.44432806747477,0.019957580013618883
0.1137,0.0592,3.4104514091207148,0.02153360164951511
0.135265,0.06476,3.3784559805425682,0.02301253788698674
0.15839,0.06995000000000001,3.347188704962078,0.024393745099922655
0.182975,0.0747,3.3184520461158855,0.025690747361647517
0.208915,0.07899,3.2931113682606403,0.026898172800396684
0.236105,0.082815,3.2700643085166057,0.028020924324511507
0.26443,0.08616,3.248597478890923,0.029026015916759913
0.29376,0.088975,3.226288878254841,0.02990720481756862
0.32397,0.091115,3.1986827365912953,0.03066996739483109
0.354935,0.09251000000000001,3.1747966705035187,0.031327267675301605
0.38652,0.09326000000000001,3.1560298174324983,0.03186332060536064
