X_i,Y_i,theta_i,l_i
0.9875,-0.0093955,0.03162944817895153,0.025012510489752945
0.9624999999999999,-0.010273000000000001,0.03854090574954439,0.025018579016403013
0.925,-0.011825,0.04277389443606183,0.050045775046451156
0.875,-0.013912500000000001,0.040677549261766636,0.050041395114445046
0.825,-0.015845500000000002,0.03660364372064363,0.0500335143778647
0.775,-0.0175715,0.03240864874146559,0.050026269509128946
0.725,-0.0191145,0.029291619730536515,0.050021457645694455
0.675,-0.0205265,0.027173309868416203,0.05001846540028986
0.625,-0.021845,0.025554435949007324,0.05001633017325446
0.575,-0.023085,0.02403537052675622,0.05001444595314431
0.525,-0.024246999999999998,0.022436234556668083,0.05001258725561001
0.475,-0.025326500000000002,0.020737027013514753,0.05001075253383015
0.42500000000000004,-0.026324,0.01915765593519128,0.0500091767978638
0.375,-0.027245,0.017678158193140146,0.05000781394942199
0.32499999999999996,-0.0281065,0.016778425360095404,0.05000703871456496
0.275,-0.0289975,0.018857764312301864,0.050008891699376806
0.225,-0.0300555,0.02345569751477808,0.05001375739734017
0.175,-0.031182500000000002,0.021616632372573663,0.050011684244784256
0.125,-0.0317655,0.0016999983623362082,0.05000007224994779
0.085,-0.031073500000000004,6.23425772066045,0.030035944483235415
0.05500000000000001,-0.028325000000000003,6.14971685668449,0.03026920520925517
0.03,-0.023449499999999998,6.004482864365716,0.02080270965523482
0.015,-0.0180055,5.806424998553701,0.011255097733915953
0.006500000000000001,-0.012156,5.532205347980045,0.009575654337955188
0.0015,-0.0044445,5.037881048316214,0.009381594800459034
0.0015,0.008345,4.534539803030846,0.016957479175868092
0.006500000000000001,0.0235955,4.243282468876217,0.015483659806389445
0.015,0.036633,4.028331292343689,0.015824212334268013
0.03,0.0508125,3.8192232337128154,0.0256719501596587
0.05500000000000001,0.066451,3.6100818091825047,0.03362280660504117
0.085,0.0789295,3.4565780894453972,0.03155234737701777
0.125,0.08862249999999999,3.3314963752261773,0.05091533483146309
0.175,0.0959015,3.2402116913582852,0.050244132085249534
0.225,0.099453,3.1846859585313854,0.05004646177303645
0.275,0.100642,3.14603262441401,0.050000492837571096
0.32499999999999996,0.1000425,3.1131803014610697,0.050020188334311565
0.375,0.097875,3.0833785032523116,0.05008484197838708
0.42500000000000004,0.0943375,3.0585639744806823,0.050172840471713366
0.475,0.0896575,3.0379849796283147,0.05026956933374304
0.525,0.0840215,3.0207247026552,0.05036746299944046
0.575,0.077592,3.0066968803819307,0.05045839668479364
0.625,0.0705235,2.995618397784353,0.05053748312886193
0.675,0.0629585,2.9872500108284687,0.05060151026402269
0.725,0.0550165,2.9808904829538245,0.05065265072037202
0.775,0.046806,2.976781292422314,0.05068684105366998
0.825,0.03845,2.975224765116349,0.050700027771195484
0.875,0.030038,2.974602381514885,0.05070533683942948
0.925,0.021618,2.974913557023199,0.05070267985028004
0.9624999999999999,0.0153145,2.9753414765407986,0.025349517253786136
0.9875,0.0111085,2.974485699111299,0.025353167238039532
