X_i,Y_i,theta_i,l_i
0.9975,-0.0001465,0.05853306117977335,0.00500857754257634
0.9924999999999999,-0.00043900000000000005,0.05833374329605623,0.005008519142421245
0.985,-0.000877,0.05833374329605622,0.01001703828484249
0.975,-0.001462,0.05853306117977337,0.01001715508515268
0.965,-0.0020475,0.05843340281893122,0.01001709663525316
0.955,-0.002632,0.05833374329605622,0.01001703828484249
0.9375,-0.0036534999999999996,0.05829387916197618,0.025042537431338614
0.9125000000000001,-0.005110999999999999,0.058174285647318524,0.02504236282781641
0.8875,-0.006564499999999999,0.05797495942235945,0.02504207261789649
0.8625,-0.008013,0.05777562858532578,0.02504178340294479
0.8374999999999999,-0.0094555,0.057496557695049064,0.025041380173624637
0.8125,-0.0109215,0.059649154842272734,0.025044541301449216
0.7875000000000001,-0.0124665,0.0637933213901464,0.025050956249213344
0.7625,-0.0140925,0.06610354764857809,0.02505472061309008
0.7375,-0.0157645,0.06745749134228421,0.025056989464019835
0.7124999999999999,-0.017452,0.06733803561259338,0.025056787423770054
0.675,-0.019931499999999998,0.06536674070003462,0.050107010776936134
0.625,-0.023079000000000002,0.06036656524255395,0.05009124158972309
0.575,-0.025934,0.0537082983595516,0.0500722013097087
0.525,-0.028423999999999998,0.0458079324709401,0.05005250507217401
0.475,-0.0304845,0.036563697231368125,0.05003344122684346
0.42500000000000004,-0.032046000000000005,0.025874224400340946,0.050016741557202614
0.375,-0.033044000000000004,0.014039077580006897,0.0500049277971682
0.32499999999999996,-0.033449,0.002159996640777344,0.05000011663986394
0.275,-0.033237,6.27254570866903,0.05000283015990194
0.225,-0.032399,6.2603092984433095,0.05001308564765824
0.1875,-0.031398999999999996,6.248958678511437,0.025014650427299622
0.16249999999999998,-0.0304315,6.240052076542098,0.025023273986431106
0.1375,-0.029206999999999997,6.228440064081762,0.025037509860207738
0.1125,-0.027660999999999998,6.214413930803969,0.025059235503103437
0.095,-0.026388,6.200971043177662,0.0100338913687562
0.08499999999999999,-0.0255175,6.191741049844794,0.010041956432886965
0.07500000000000001,-0.024543500000000003,6.180448299162535,0.010053007559929512
0.065,-0.023444,6.166912139430607,0.010067980135061858
0.055,-0.0221905,6.150077047710574,0.010089247791584856
0.045,-0.0207405,6.128334993771553,0.010121102756122973
0.035,-0.0190195,6.097257797593378,0.010175370312671673
0.025,-0.016883500000000003,6.048491483448671,0.010281871473618018
0.015,-0.013982000000000001,5.954371539704192,0.010566065682173284
0.0075,-0.0109335,5.790377656969931,0.005675317171753487
0.0045000000000000005,-0.009219000000000001,5.643535270490576,0.001246409242584473
0.0035,-0.008404,5.558159076478236,0.0013360374246255238
0.0025,-0.007409,5.448397684088322,0.00148956906519973
0.0015,-0.006084,5.286532874988655,0.0018412267649586243
0.0009,-0.005102,5.15866381999856,0.0004633832107446276
0.0007,-0.004647999999999999,5.0999127861649685,0.0005292447448959697
0.0005,-0.004098,5.029213466252909,0.0006419501538281612
0.00030000000000000003,-0.003281,4.905273292642664,0.0010433484556944528
0.0001,-0.0013845,4.7844920103668125,0.0027762134283948704
0.0001,0.0022235,4.667445126431818,0.004451495142084287
0.00030000000000000003,0.004967,4.522400692465974,0.0010590561835898975
0.0005,0.0058735,4.459208800060582,0.0007984541314314807
0.0007,0.006565,4.395564494516471,0.0006419501538281617
0.0009,0.0071375,4.354642899919519,0.0005711610981150588
0.0015,0.008416,4.253102961489828,0.0022557668319221286
0.0025,0.010169000000000001,4.119426715085992,0.0017894848420704778
0.0035,0.0115135,4.019694855061143,0.0015658943131642055
0.0045000000000000005,0.0126305,3.9412825989033675,0.001434866195852422
0.0075,0.0150465,3.7918433176272592,0.006281943091114405
0.015,0.0194325,3.602757188675889,0.011166510690452948
0.025,0.0236525,3.4756816215953092,0.010585265277733949
0.035,0.026728000000000002,3.403439444893907,0.010352893315397394
0.045,0.029155,3.355661640387724,0.010233585686356472
0.055,0.031150000000000004,3.3212349452750205,0.010163555283462569
0.065,0.03283,3.294782977363873,0.010118494749714513
0.07500000000000001,0.0342665,3.2737183975486666,0.010087925505276091
0.08499999999999999,0.0355075,3.256385754552683,0.010066250990314114
0.095,0.036587999999999996,3.24205332238929,0.01005067480321596
0.1125,0.0381025,3.222257241567224,0.025081555793052386
0.1375,0.039868,3.201919364324279,0.02504556048484441
0.16249999999999998,0.041176000000000004,3.185803825589464,0.02502445276124934
0.1875,0.042138,3.174300984424787,0.025013378900100663
0.225,0.043029,3.160870265212202,0.0500092920965694
0.275,0.04368,3.148352550620691,0.05000114242694859
0.32499999999999996,0.0437365,3.137092683964424,0.05000050624743712
0.375,0.0432765,3.1276935486923634,0.050004830016709426
0.42500000000000004,0.0423465,3.1182968686625525,0.050013570408440136
0.475,0.040959,3.1094037754210104,0.050025914284498575
0.525,0.039127999999999996,3.100575671305566,0.05004208932488735
0.575,0.0368455,3.091374909615837,0.05006311185893256
0.625,0.034088,3.081624642047378,0.05009003896983915
0.675,0.030839,3.0717862623100607,0.05012207114635222
0.7124999999999999,0.028132499999999998,3.065062413866011,0.025073390057987793
0.7375,0.026168999999999998,3.0613652242559914,0.025080671841081155
0.7625,0.024122499999999998,3.0584646630952728,0.02508662769285663
0.7875000000000001,0.0220065,3.0558434428119376,0.025092194025234243
0.8125,0.019804000000000002,3.0515964128853805,0.02510158433246785
0.8374999999999999,0.017515500000000003,3.0490180201164145,0.02510750965348816
0.8625,0.015234500000000002,3.052191598292163,0.025100240656216848
0.8875,0.013063,3.0577099504136753,0.025088212451268844
0.9125000000000001,0.011067,3.0661361887692293,0.02507134021148453
0.9375,0.009337000000000002,3.0788750164991123,0.025049249489755086
0.955,0.0082975,3.0907365427944797,0.0100129456704808
0.965,0.007832,3.0994176773399196,0.010008900239287041
