X_i,Y_i,theta_i,l_i
0.998815,-0.001175,6.14483433700246,0.002392864392313096
0.99414,-0.0007650000000000001,6.213099713286071,0.006997178002595032
0.98498,-0.00051,6.281421640577894,0.011340017636670606
0.97176,-0.000895,0.05227022488716265,0.01512065144099288
0.95506,-0.001925,0.06928781475625585,0.018344015372867506
0.93515,-0.0033150000000000002,0.07005247023296517,0.0215729112546267
0.9119550000000001,-0.00506,0.07944642146005916,0.024948693352558626
0.8855850000000001,-0.007375,0.09479931120026147,0.027995703241747605
0.85638,-0.0104,0.11087284684438405,0.030728677159942968
0.82469,-0.01421,0.12780144827193265,0.03311002869222554
0.790905,-0.018835,0.1438314440669744,0.03509236099210201
0.7554449999999999,-0.024285,0.16079912410771763,0.0366629649646616
0.718725,-0.03059,0.17900289866973798,0.037854855699104184
0.681375,-0.03764,0.19405555890979478,0.038166373943564494
0.644235,-0.04496,0.19514931173415884,0.0375426064625246
0.607585,-0.051845,0.1761109119304431,0.03704296154467135
0.57125,-0.057775,0.14726856842471167,0.036596132309302865
0.535075,-0.062455,0.10992849111524419,0.0363695284544631
0.49884,-0.06584999999999999,0.07694032650483694,0.03642776962703044
0.462515,-0.06812,0.047857731541097855,0.03637164417509879
0.426205,-0.069395,0.022316492933422652,0.036299038554760694
0.39007000000000003,-0.06983,0.0016675915614997759,0.03598005002775839
0.35436,-0.069525,6.264282367101232,0.03544633267349391
0.31931,-0.06851,6.2439671112331725,0.03468667179191451
0.285135,-0.066825,6.223594324411664,0.03374990666653766
0.25203,-0.064515,6.203098666783537,0.0326245689626698
0.220195,-0.06162,6.18145106718506,0.03131189709998423
0.189835,-0.058185,6.1590384291750855,0.02979934563039932
0.16114,-0.05425,6.134049287933054,0.02813227328176663
0.13428,-0.049839999999999995,6.105915253947727,0.02631234691166868
0.10938999999999999,-0.04499,6.074380954222414,0.024410202784901233
0.08657999999999999,-0.039779999999999996,6.041456199339099,0.022391007123396655
0.06598,-0.034325,6.005360804261442,0.02023596056529069
0.04775,-0.028755000000000003,5.965499052722468,0.017895477082212702
0.03207,-0.0232,5.916198145003776,0.015384407690905752
0.019155,-0.017745,5.843888690459702,0.012673318428888308
0.009260000000000001,-0.012465,5.727183107520462,0.009795473444402776
0.002905,-0.007385,5.4339082870402775,0.006646216969073459
0.00037,-0.00196,4.827913254104811,0.005899321994941453
0.00098,0.00449,4.448783064100235,0.007291885901466094
0.004125,0.011725,4.1787261340498905,0.008630005793740814
0.009770000000000001,0.01923,3.973917666256846,0.010250190242136971
0.01791,0.026799999999999997,3.819963343937867,0.012047323354172908
0.02855,0.034305,3.700946970677403,0.014039675922185673
0.04163,0.04165,3.6113923102554675,0.01599266081676216
0.057065,0.04871,3.534287250603934,0.01797850104986509
0.07483000000000001,0.05539,3.4715656665741035,0.01999891997083843
0.094835,0.061585,3.4148123939214448,0.021902424523326178
0.11703,0.067185,3.364846640876391,0.02389297176995778
0.141395,0.07219500000000001,3.325491914357416,0.025866151627174854
0.167795,0.07665,3.2931435943113363,0.02768734909665424
0.19604,0.080535,3.2642566753242606,0.029340458414960056
0.22594999999999998,0.0838,3.237066970478595,0.030840453952560402
0.25736,0.086395,3.211528225358389,0.032198709601473176
0.29011,0.0883,3.1882932450681,0.03341643308314042
0.324015,0.08952,3.167146195554142,0.03444124417032575
0.35885999999999996,0.090045,3.146413943515787,0.03526040981043756
0.39442,0.08985,3.1259776372885355,0.03586437229340562
0.430475,0.088905,3.104919448158236,0.03627439041527783
0.46681,0.08717,3.0829012140828405,0.03648281787362375
0.503205,0.084585,3.058474176383124,0.036495997040771486
0.53949,0.081015,3.028540844528193,0.03643256922041047
0.575585,0.076355,2.9978289137461576,0.03636515090027811
0.6115999999999999,0.07053999999999999,2.9653063786974223,0.03660734898896664
0.647855,0.063685,2.9443025567220147,0.037191464074435146
0.684395,0.056405,2.9455632131086364,0.03732485766885123
0.7207950000000001,0.049365,2.9555941290115877,0.03682515716191859
0.75649,0.04289,2.968898338581925,0.03573149311181934
0.79088,0.037115,2.981857428054296,0.03401300486578632
0.823455,0.032005000000000006,2.9903956013918194,0.03193432322752432
0.853855,0.02746,2.9962009509494694,0.029541687494115815
0.881795,0.02339,2.997752426177988,0.026928091280296926
0.907035,0.019715,2.9961724192003167,0.024084206443227497
0.92937,0.016355,2.987825725256055,0.021088824054460664
0.9486399999999999,0.01321,2.97040341263379,0.017962561064614305
0.964845,0.010169999999999998,2.939103759176418,0.015016807250544306
0.978105,0.007299999999999999,2.9152267327152446,0.012119179015098435
0.988305,0.00483,2.8886863271309777,0.008872231962702495
0.99532,0.00286,2.835361917315578,0.0057054360043733736
0.99902,0.00167,2.816784004750686,0.0020681392603013582
