X_i,Y_i,theta_i,l_i
0.975,-0.00072,0.028792041336365065,0.05002073170196538
0.925,-0.00186,0.016798419723601715,0.05000705550219882
0.8500000000000001,-0.00227,6.282985307182253,0.10000000199999995
0.75,-0.00145,6.266986724132474,0.10001312113917862
0.6499999999999999,0.00082,6.253993601965853,0.10004262291643495
0.55,0.00389,6.2509964290108035,0.10005182856899715
0.45,0.0066099999999999996,6.260988953117528,0.10002463896460709
0.35,0.00788,6.279985318102185,0.10000051199868933
0.25,0.00655,0.02979118349983301,0.10004439214668653
0.175,0.00349,0.06271763709068079,0.050098498979510374
0.125,-0.00015000000000000007,0.08261155338664751,0.05017110323682347
0.0875,-0.0033049999999999998,0.08658298948677666,0.025094001275205204
0.0625,-0.00615,0.13988047656243516,0.025246591849198172
0.037500000000000006,-0.00802,0.008799772853220708,0.02500096798126025
0.018750000000000003,-0.008125,6.2823853073502525,0.012500003999999362
0.00625,-0.00406,5.707091333065406,0.014905851200116015
0.0,0.0,0.0,0.0
0.00625,0.00639,3.938066313467527,0.017876755857817155
0.018750000000000003,0.016075,3.626762738086488,0.014130750157015728
0.037500000000000006,0.024505,3.531374565151692,0.027027262162490674
0.0625,0.033775,3.4610614778282986,0.026332354623162732
0.0875,0.041295,3.4060499804795294,0.025900442081169203
0.125,0.05005,3.353177642286295,0.05114046929780757
0.175,0.05909,3.287351557244187,0.05053588428038043
0.25,0.06645,3.2152591073059953,0.10027195220997742
0.35,0.06978,3.1343927780019234,0.10000259196640858
0.45,0.06651,3.083458232817748,0.1001692188249464
0.55,0.058690000000000006,3.043706495101155,0.10048100517013152
0.6499999999999999,0.04782,3.0229524455831287,0.10070792620245933
0.75,0.03555,3.0160562956094448,0.1007931763563388
0.8500000000000001,0.02283,3.0140881406559554,0.10081841300080058
0.925,0.01349,3.0249248875024444,0.050342224821713966
0.975,0.0074800000000000005,3.0190103575997815,0.05037802695620387
