X_i,Y_i,theta_i,l_i
0.9970209999999999,-0.000301,0.01141273038463025,0.005958388037044938
0.988038,-0.0004045,0.011575099272910436,0.012008804478381702
0.9752285,-0.000556,0.012048494906275799,0.013611987988534153
0.9614925000000001,-0.0007245,0.012480413945927402,0.013862079569819254
0.9476245000000001,-0.0009009999999999999,0.012972245271198878,0.013876167518446841
0.9337555,-0.001084,0.013416204299555725,0.013864247725715302
0.9198925,-0.0012735,0.013921051166253246,0.013864343403133047
0.906045,-0.0014689999999999998,0.014313655124897363,0.01383341707605181
0.892191,-0.0016715,0.014916737290840386,0.013877543910937554
0.878332,-0.0018805,0.015242281419197175,0.01384360809182337
0.86449,-0.0020959999999999998,0.01589231889872375,0.013843748191873492
0.8506370000000001,-0.0023185000000000002,0.016227657918865046,0.013865825651579485
0.836765,-0.002547,0.01671314107698233,0.013881938769494702
0.822897,-0.0027845,0.017535731223869918,0.013858130645942093
0.8090280000000001,-0.0030345,0.01851106791677248,0.013884378740152607
0.79515,-0.0032985,0.01953045570812417,0.013876646460870811
0.781261,-0.003576,0.020422936836951434,0.013906900157835345
0.7673425,-0.0038665,0.02131307171338086,0.01393616511096217
0.753417,-0.004169,0.022126004947294123,0.01392140754377957
0.739498,-0.004483,0.022984457441452253,0.013923677675097126
0.7255815,-0.004809000000000001,0.02385804682202033,0.013916960623641995
0.7124809999999999,-0.005125,0.02440921359557587,0.012291661563840714
0.703392,-0.0053485,0.024952375263675042,0.005891834094744982
0.6987565,-0.005464,0.024839610504088273,0.0033820433172862424
0.6939995,-0.005584,0.025430681417415675,0.00613498370005979
0.6841015,-0.005838,0.025757311939808153,0.013667533537548005
0.6704445,-0.0061945,0.026438787044287315,0.01365577247906548
0.659476,-0.006487,0.02702696796460316,0.008289027204684421
0.650784,-0.0067220000000000005,0.027032323133451417,0.009101325178236459
0.641286,-0.0069815,0.027574338772885284,0.009901764135748703
0.629549,-0.007307,0.027836061013810365,0.013581261355264499
0.615965,-0.007688500000000001,0.028317913732638856,0.013597451562701052
0.6055435,-0.0079845,0.028540035047495183,0.007253954094147557
0.5987545,-0.0081795,0.028915598914705423,0.00632964596166323
0.5889044999999999,-0.0084655,0.02908026169849927,0.013378656509530363
0.5755165,-0.008856,0.02923884841895194,0.013408731222602735
0.5636669999999999,-0.009204,0.029517453880740032,0.01030048697877918
0.5537175,-0.0094985,0.02966951665845569,0.009607228216296339
0.54513,-0.0097535,0.029705997442526874,0.0075753421704896386
0.534325,-0.010075500000000001,0.029838697869798272,0.014044251671057446
0.520275,-0.010495500000000001,0.029929902007358532,0.014068300714727438
0.506195,-0.010917,0.029924388554124475,0.014104314517196556
0.4920865,-0.0113395,0.0299506699783396,0.014125335040274259
0.477958,-0.0117625,0.029910443414465304,0.014144326530450276
0.463811,-0.012184,0.02966069700502248,0.014162229203059809
0.44965,-0.012603,0.02949871161398219,0.014172165677834858
0.4354865,-0.013019,0.029226898671336828,0.01416705039872448
0.42132250000000004,-0.013431,0.028932419849631272,0.014172931559843206
0.407165,-0.013837499999999999,0.02847689134375879,0.014153738481404884
0.393032,-0.0142365,0.02797117016732811,0.014123524666314672
0.378939,-0.014628,0.02757333411549438,0.014073349565757284
0.3648885,-0.0150105,0.02685878574886018,0.014038063185496743
0.35086,-0.015383,0.026234709752312613,0.014028827463476803
0.336841,-0.0157455,0.025469017042457028,0.014018546465307992
0.3228355,-0.016096,0.024571748576469973,0.014001226553413135
0.308844,-0.016433000000000003,0.02359064640947161,0.013989892637186318
0.2948695,-0.016754,0.02234105060003607,0.01396648534886283
0.28091849999999996,-0.017059,0.02137560883586997,0.013942185086994055
0.26699300000000004,-0.017347,0.019980089571116317,0.013914777324844241
0.25309400000000004,-0.017614499999999998,0.01850573683759357,0.01388837805505021
0.23922300000000002,-0.01786,0.01688638552799593,0.013857975754055864
0.225377,-0.018081,0.015032114259527257,0.013837563369321942
0.211551,-0.018274,0.01288290043353418,0.01381714659399689
0.197751,-0.018434,0.01030143477742522,0.013784731408337261
0.1839805,-0.018555500000000003,0.007341585040209328,0.013757370751709783
0.1702345,-0.018632000000000003,0.003785930218890216,0.013735098434303263
0.156518,-0.0186555,6.282820290405025,0.013698000912541962
0.14283600000000002,-0.018616,6.277770461814567,0.01366620034976802
0.12919350000000002,-0.0184975,6.2712173053001825,0.013619975403795712
0.1156045,-0.0182825,6.263496134154015,0.013561628589516822
0.1020845,-0.017952999999999997,6.254115536857649,0.013486698076252772
0.088655,-0.0174855,6.242618548134523,0.013389015385755593
0.075352,-0.016853,6.22865822015058,0.013247689156981306
0.062239499999999996,-0.016016,6.210068211216754,0.013031819251355502
0.0494335,-0.0149165,6.184654828565258,0.012676483502927775
0.0372155,-0.0135035,6.150395512100189,0.01192599186650737
0.026187000000000002,-0.011784,6.1034349746208285,0.010403619370199967
0.0172115,-0.0099005,6.040861748137996,0.007947192837725785
0.010786500000000001,-0.008095999999999999,5.963129963645194,0.005409716166306693
0.0065275,-0.0064985,5.867569500199208,0.0036978017794359937
0.0036899999999999997,-0.0050635,5.742188550863827,0.0026738348864505453
0.0017965,-0.0036895,5.541026052865103,0.0020284639508751446
0.0006615,-0.0023150000000000002,5.224709529831738,0.0015809835546266762
0.000142,-0.000974,4.912143026427605,0.0013304555610767314
5.35e-05,0.0003715,4.649745743802438,0.0013897258722496318
0.0003365,0.0018945,4.431305142749077,0.0017267663420393621
0.001069,0.003703,4.24588540199669,0.002192249985745239
0.0023895,0.0058385,4.0913220336177165,0.002844115679785194
