X_i,Y_i,theta_i,l_i
0.973267,-0.0003615,0.010043428423058118,0.05346869668319961
0.912547,-0.001436,0.02371050557985944,0.06799311156286346
0.8437669999999999,-0.0047945,0.07323126787069023,0.06977300639215717
0.7736434999999999,-0.010302500000000001,0.08345862043750735,0.07090780522622313
0.7028479999999999,-0.0166165,0.09441742879279903,0.07124733671513629
0.6319185,-0.023333,0.09440477874011706,0.07124624689764357
0.5611235,-0.029781,0.08723786140088986,0.07093073608105313
0.490731,-0.0354235,0.07267141213377089,0.07030957545740121
0.42101049999999995,-0.039722,0.050334700178390306,0.06940490294640575
0.3526335,-0.041871,0.011951326791567475,0.0674418164420265
0.2864055,-0.0403935,6.225405064002233,0.06512768598683666
0.2208495,-0.0339455,6.145841132818195,0.06672130749618146
0.15395,-0.0256165,6.172526464936984,0.06812266851056262
0.08610999999999999,-0.019034000000000002,6.200372810379689,0.0682077476537673
0.0335845,-0.013929500000000001,6.160626560821312,0.03735721373443153
0.009001,-0.009228,5.902678930067221,0.01302132850365123
0.0014785,-0.0034515,5.126835983692792,0.007338263691092055
0.0012100000000000001,0.0032654999999999997,4.366849215330661,0.007138964420698565
0.008061,0.011862999999999999,3.8899707011133113,0.015398608378681495
0.0299575,0.0259685,3.640958771947054,0.03703099202019843
0.07428850000000001,0.0442385,3.4647743263797177,0.05921876947387542
0.1340685,0.0606275,3.358465759394975,0.06492793304888121
0.1988185,0.0725835,3.290882842950582,0.06683642816608319
0.2655835,0.08077799999999999,3.2369180287200403,0.06774456194411477
0.3335575,0.08574799999999999,3.1925185007028345,0.06859993575069875
0.4019345,0.087897,3.153402839629271,0.06824775956029619
0.4705805,0.08736,3.114372336841896,0.0690745886777475
0.539361,0.08413599999999999,3.0750167397384063,0.06866411557720672
0.6078725,0.0784935,3.0438623445292032,0.06883948874011193
0.6762495,0.0704335,3.004667802129975,0.06888775985616016
0.7444925,0.059821,2.9700611346382226,0.06925941620458555
0.8124665,0.047059000000000004,2.9419116397616145,0.0690775783376922
0.8799030000000001,0.032147999999999996,2.906052177576349,0.06907528229403048
0.9567435,0.0119975,2.8690410507914743,0.08982883685098005
