X_i,Y_i,theta_i,l_i
0.9983,0.000106,6.220912985133946,0.003406603000057347
0.991565,0.00042730000000000003,6.240450665631472,0.010079202168822713
0.97828,0.00077945,6.266598949568228,0.01650226989507814
0.958755,0.0008516999999999999,0.005729427329311329,0.022550370122017913
0.933365,0.00048445,0.021438443634901085,0.028236488593484828
0.90254,-0.00034365000000000003,0.03143488412836583,0.03343651882014634
0.8668100000000001,-0.0015795000000000002,0.03733280400165796,0.038066524304695815
0.82677,-0.0031399,0.04041565869232378,0.04207435798678343
0.78306,-0.004934,0.04158465102808511,0.045419265727662285
0.73637,-0.0068728,0.041422126470619026,0.048041208481469366
0.687405,-0.008874,0.04029462064036439,0.049970562024055636
0.63686,-0.01086405,0.03843102956273074,0.05119780349204444
0.5853600000000001,-0.012780099999999999,0.035960571268301426,0.051873536846835495
0.533285,-0.0145745,0.03294162545024502,0.052338394954755806
0.48088,-0.01620715,0.029353471281237675,0.05252262581259622
0.4286,-0.0176327,0.025150285534582904,0.05207646927509583
0.377065,-0.018804,0.020248163567193795,0.05102045853380779
0.326885,-0.0196785,0.01450759406390434,0.04935519380977042
0.27864999999999995,-0.0202186,0.007729048127238249,0.0471214074666706
0.23291,-0.0203922,6.2828020790648935,0.044360003257439
0.19018000000000002,-0.020172500000000003,6.272908296740909,0.041102170523708355
0.15093499999999999,-0.019538100000000003,6.2605521039458365,0.0373995787805157
0.11560000000000001,-0.018473200000000002,6.2446407050036115,0.03330473713392735
0.08453,-0.0169667,6.223326203828314,0.028911781615113253
0.05803,-0.0150126,6.193180585420852,0.024238108382462518
0.03633,-0.0126054,6.147176622838654,0.019439522670065743
0.019585,-0.0097323,6.067989407298013,0.014565970210047803
0.007915,-0.00633425,5.898739145382263,0.009827333539165138
0.00168,-0.0022457,5.354670647160411,0.005609124170492218
0.001175,0.0029518,4.333554236527363,0.006354131959599202
0.005835,0.008734249999999999,3.8237514703014783,0.008979488720968471
0.015040000000000001,0.0142588,3.581740814586995,0.012645235815911067
0.02867,0.01950835,3.4540969814854137,0.016625215417852487
0.046655,0.02447545,3.37652282727986,0.020719142463190895
0.068905,0.0291357,3.324240487495696,0.02476188413186686
0.095265,0.03345115,3.2862673788011763,0.028669514625992543
0.12553,0.03738295,3.2570685384070095,0.032375619501254345
0.159455,0.0408936,3.2335433320035554,0.035841411537493886
0.19677,0.043948,3.2138293528320983,0.03904181856471338
0.237165,0.04651205,3.1967409783401086,0.04191372073784431
0.280285,0.04855275,3.1814701280598854,0.044425318177926464
0.32576000000000005,0.0500402,3.1674417058299618,0.0465755594109185
0.373155,0.050946950000000005,3.154233489684545,0.048233853610197885
0.42201500000000003,0.05124995,3.1415178910116337,0.04949000013831075
0.47189000000000003,0.0509318,3.1290067682452594,0.05026398096808492
0.522275,0.049981,3.1164741997679783,0.05052593849697395
0.5726549999999999,0.048394,3.1037003518412147,0.05028609673657324
0.622505,0.0461769,3.0904905704146035,0.049514637761373145
0.6713,0.043347250000000004,3.076663278573624,0.04824165343362525
0.71851,0.03993765,3.0620482280082437,0.04642680108310284
0.76361,0.035998749999999996,3.0465091106272193,0.044119288386033566
0.8060849999999999,0.0316051,3.0299794818730303,0.04128689891430454
0.8454349999999999,0.02686125,3.012526496379556,0.037985947385974175
0.881185,0.021908999999999998,2.9944116705481623,0.03419975346636291
0.9128700000000001,0.01693725,2.976286978326668,0.02994825152842818
0.94006,0.0121828,2.9592292582739903,0.02525884654215229
0.962425,0.007908100000000001,2.9446515574124454,0.020282058227901786
0.979815,0.004354,2.933783703367588,0.015217397548858414
0.991985,0.00175525,2.927173069235501,0.009671476227029626
0.998355,0.00036315,2.924317666108076,0.003369215292913188
