Circumference: 2.0381452919241716 
X_i, Y_i, theta_i, l_i
0.9969220851487844, 0.00043409997906633524, 3.001479759185627, 0.006216752407216706
0.9846862142225729, 0.0021407551059628577, 3.0035205534552527, 0.018491896179226818
0.9605157601208804, 0.0054398899874781165, 3.0074109581712016, 0.030297334695880314
0.9250058796408288, 0.010120555037413673, 3.0128249996983785, 0.04133699826088224
0.8790309438903737, 0.01590321514123865, 3.0194070548346303, 0.051337849670901395
0.8237230083697551, 0.022468325177049775, 3.0268957533477363, 0.060055357067078916
0.760443938008005, 0.02947562021923924, 3.0352420749790725, 0.06727748698263886
0.6907518735286236, 0.0365695551343741, 3.044688322378113, 0.0728284310291176
0.6163628648537947, 0.04337358502567738, 3.055795138674316, 0.0765729266558058
0.5391086162600578, 0.049482344897899315, 3.069409280144096, 0.07842144892930605
0.4608913837399423, 0.05446345505378284, 3.086591133387589, 0.07833569193618159
0.38363713514620545, 0.057878030021696183, 3.1085374807191766, 0.07633296326480454
0.30924812647137645, 0.05932176996844022, 3.1365608791831527, 0.07248767032909849
0.23955606199199506, 0.058479290092008834, 3.172222536099762, 0.06692876976322641
0.17627699163024488, 0.055176575058729, 3.2178053272809652, 0.05983445071613579
0.1209690561096263, 0.04941366020238595, 3.277537968894584, 0.05142961378979378
0.07499412035917122, 0.04136324492375411, 3.360744665267524, 0.04199929761376948
0.03948423987911967, 0.03133018010968916, 3.4908700509570174, 0.03195439451980497
0.015313785777427202, 0.01967904524518179, 3.7354784796880853, 0.02210004843916724
0.003077914851215585, 0.006747804824107831, 4.284444312546978, 0.014833263939617116
0.0030779148512155574, -0.006747804824107797, 5.140333648222399, 0.014833263939617031
0.015313785777427147, -0.019679045245181742, 5.689299481081292, 0.022100048439167262
0.039484239879119615, -0.031330180109689146, 5.933907909812361, 0.031954394519804974
0.07499412035917113, -0.04136324492375409, 6.064033295501855, 0.04199929761376942
0.12096905610962619, -0.04941366020238593, 6.1472399918747955, 0.05142961378979378
0.17627699163024477, -0.055176570058730494, 6.2069728001310285, 0.05983444995474769
0.23955606199199495, -0.058479285092010336, 6.252555275327168, 0.066928770069478
0.30924812647137634, -0.05932176996844023, 0.005031774406640348, 0.07248767032909849
0.38363713514620534, -0.057878030021696183, 0.03305517287061689, 0.07633296326480454
0.4608913837399422, -0.05446345505378285, 0.05500152020220424, 0.07833569193618159
0.5391086162600576, -0.0494823448978985, 0.07218337344571787, 0.07842144892930618
0.6163628648537944, -0.04337358502567657, 0.0857975149154562, 0.07657292665580566
0.6907518735286236, -0.036569555134374106, 0.09690433121168045, 0.07282843102911771
0.7604439380080049, -0.029475620219239253, 0.10635057861072064, 0.06727748698263875
0.8237230083697551, -0.02246832517704979, 0.11469690024205731, 0.06005535706707902
0.8790309438903737, -0.01590321514123865, 0.12218559875516312, 0.051337849670901395
0.9250058796408288, -0.010120555037413673, 0.12876765389141495, 0.04133699826088224
0.9605157601208804, -0.0054398899874781165, 0.13418169541859176, 0.030297334695880314
0.9846862142225729, -0.002140755105962844, 0.1380721001345419, 0.01849189617922682
0.9969220851487844, -0.00043409997906632136, 0.14011289440416183, 0.006216752407216703
